TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
14003,1,5,24,1,6,2,2013,2017,0,9.94,1.00,0,8400,1,2.5,10,1,
14004,1,5,24,1,14,2,2017,2023,0,8.55,1.00,0,8400,1,2.5,10,1,
14005,1,5,24,1,15,2,2023,2028,0,7.87,1.00,0,8400,1,2.5,10,1,
14006,1,5,24,1,16,2,2028,2033,0,7.31,1.00,0,8400,1,2.5,10,1,
14007,1,5,24,1,17,2,2033,2038,0,6.78,1.00,0,8400,1,2.5,10,1,
14008,1,5,24,1,18,2,2038,2043,0,6.29,1.00,0,8400,1,2.5,10,1,
14009,1,5,24,1,19,2,2043,2048,0,5.83,1.00,0,8400,1,2.5,10,1,
14010,1,5,24,1,20,2,2048,2053,0,5.40,1.00,0,8400,1,2.5,10,1,
14011,1,5,24,1,21,2,2053,,0,5.01,1.00,0,8400,1,2.5,10,1,
14012,1,5,24,2,3,2,2002,2006,0,9.36,1.00,0,8800,1,2.5,10,1,
14013,1,5,24,2,4,2,2006,2009,0,8.66,1.00,0,8800,1,2.5,10,1,
14014,1,5,24,2,5,2,2009,2013,0,7.97,1.00,0,8800,1,2.5,10,1,
14015,1,5,24,2,6,2,2013,2017,0,7.63,1.00,0,8800,1,2.5,10,1,
14016,1,5,24,2,14,2,2017,2023,0,6.59,1.00,0,8800,1,2.5,10,1,
14017,1,5,24,2,15,2,2023,2028,0,6.07,1.00,0,8800,1,2.5,10,1,
14018,1,5,24,2,16,2,2028,2033,0,5.64,1.00,0,8800,1,2.5,10,1,
14019,1,5,24,2,17,2,2033,2038,0,5.23,1.00,0,8800,1,2.5,10,1,
14020,1,5,24,2,18,2,2038,2043,0,4.85,1.00,0,8800,1,2.5,10,1,
14021,1,5,24,2,19,2,2043,2048,0,4.49,1.00,0,8800,1,2.5,10,1,
14022,1,5,24,2,20,2,2048,2053,0,4.17,1.00,0,8800,1,2.5,10,1,
14023,1,5,24,2,21,2,2053,,0,3.86,1.00,0,8800,1,2.5,10,1,
14024,1,5,24,2,6,2,2013,2017,1,5.28,1.00,1,13200,1,2.5,10,1,
14025,1,5,24,2,14,2,2017,2023,1,4.61,1.00,1,11440,1,2.5,10,1,
14026,1,5,24,2,15,2,2023,2028,1,4.25,1.00,1,10560,1,2.5,10,1,
14027,1,5,24,2,16,2,2028,2033,1,3.95,1.00,1,9680,1,2.5,10,1,
14028,1,5,24,2,17,2,2033,2038,1,3.66,1.00,1,9200,1,2.5,10,1,
14029,1,5,24,2,18,2,2038,2043,1,3.39,1.00,1,9200,1,2.5,10,1,
14030,1,5,24,2,19,2,2043,2048,1,3.15,1.00,1,9200,1,2.5,10,1,
14031,1,5,24,2,20,2,2048,2053,1,2.92,1.00,1,9200,1,2.5,10,1,
14032,1,5,24,2,21,2,2053,,1,2.70,1.00,1,9200,1,2.5,10,1,
14033,1,5,24,2,14,2,2017,2023,2,4.01,1.00,1,12000,1,2.5,10,1,
14034,1,5,24,2,15,2,2023,2028,2,3.77,1.00,1,11440,1,2.5,10,1,
14035,1,5,24,2,16,2,2028,2033,2,3.49,1.00,1,10560,1,2.5,10,1,
14036,1,5,24,2,17,2,2033,2038,2,3.24,1.00,1,10120,1,2.5,10,1,
14037,1,5,24,2,18,2,2038,2043,2,3.00,1.00,1,9600,1,2.5,10,1,
14038,1,5,24,2,19,2,2043,2048,2,2.79,1.00,1,9600,1,2.5,10,1,
14039,1,5,24,2,20,2,2048,2053,2,2.58,1.00,1,9600,1,2.5,10,1,
14040,1,5,24,2,21,2,2053,,2,2.43,1.00,1,9600,1,2.5,10,1,
14041,1,5,24,5,5,2,2009,2013,0,17.05,1.00,0,9680,1,2.5,10,1,
14042,1,5,24,5,6,2,2013,2017,0,15.22,1.00,0,10120,1,2.5,10,1,
14043,1,5,24,5,14,2,2017,2023,0,14.24,1.00,0,9680,1,2.5,10,1,
14044,1,5,24,5,15,2,2023,2028,0,13.00,1.00,0,9592,1,2.5,10,1,
14045,1,5,24,5,16,2,2028,2033,0,12.06,1.00,0,9504,1,2.5,10,1,
14046,1,5,24,5,17,2,2033,2038,0,11.18,1.00,0,9416,1,2.5,10,1,
14047,1,5,24,5,18,2,2038,2043,0,10.36,1.00,0,9328,1,2.5,10,1,
14048,1,5,24,5,19,2,2043,2048,0,9.61,1.00,0,9240,1,2.5,10,1,
14049,1,5,24,5,20,2,2048,2053,0,8.91,1.00,0,9240,1,2.5,10,1,
14050,1,5,24,5,21,2,2053,,0,8.26,1.00,0,9240,1,2.5,10,1,
14051,1,5,24,7,6,2,2013,2017,0,10.80,1.00,0,9680,1,2.5,10,1,
14052,1,5,24,7,14,2,2017,2023,0,9.34,1.00,0,9680,1,2.5,10,1,
14053,1,5,24,7,15,2,2023,2028,0,8.64,1.00,0,9680,1,2.5,10,1,
14054,1,5,24,7,16,2,2028,2033,0,8.01,1.00,0,9680,1,2.5,10,1,
14055,1,5,24,7,17,2,2033,2038,0,7.43,1.00,0,9680,1,2.5,10,1,
14056,1,5,24,7,18,2,2038,2043,0,6.88,1.00,0,9680,1,2.5,10,1,
14057,1,5,24,7,19,2,2043,2048,0,6.38,1.00,0,9680,1,2.5,10,1,
14058,1,5,24,7,20,2,2048,2053,0,5.92,1.00,0,9680,1,2.5,10,1,
14059,1,5,24,7,21,2,2053,,0,5.49,1.00,0,9680,1,2.5,10,1,
14060,1,5,24,8,6,2,2013,2017,0,8.92,1.00,0,9680,1,2.5,10,1,
14061,1,5,24,8,14,2,2017,2023,0,7.71,1.00,0,9680,1,2.5,10,1,
14062,1,5,24,8,15,2,2023,2028,0,8.30,1.00,0,9240,1,2.5,10,1,
14063,1,5,24,8,16,2,2028,2033,0,7.70,1.00,0,9240,1,2.5,10,1,
14064,1,5,24,8,17,2,2033,2038,0,7.14,1.00,0,9240,1,2.5,10,1,
14065,1,5,24,8,18,2,2038,2043,0,6.62,1.00,0,9240,1,2.5,10,1,
14066,1,5,24,8,19,2,2043,2048,0,6.14,1.00,0,9240,1,2.5,10,1,
14067,1,5,24,8,20,2,2048,2053,0,5.69,1.00,0,9240,1,2.5,10,1,
14068,1,5,24,8,21,2,2053,,0,5.27,1.00,0,9240,1,2.5,10,1,
14069,1,5,24,10,6,2,2013,2017,0,46.29,1.00,0,10560,1,2.5,10,1,
14070,1,5,24,10,14,2,2017,2023,0,43.32,1.00,0,10120,1,2.5,10,1,
14071,1,5,24,10,15,2,2023,2028,0,39.55,1.00,0,9680,1,2.5,10,1,
14072,1,5,24,10,16,2,2028,2033,0,36.67,1.00,0,9592,1,2.5,10,1,
14073,1,5,24,10,17,2,2033,2038,0,34.00,1.00,0,9504,1,2.5,10,1,
14074,1,5,24,10,18,2,2038,2043,0,31.53,1.00,0,9416,1,2.5,10,1,
14075,1,5,24,10,19,2,2043,2048,0,29.23,1.00,0,9328,1,2.5,10,1,
14076,1,5,24,10,20,2,2048,2053,0,27.11,1.00,0,9240,1,2.5,10,1,
14077,1,5,24,10,21,2,2053,,0,25.13,1.00,0,9240,1,2.5,10,1,
14078,1,5,24,12,5,2,2009,2013,0,39.47,1.00,2,17600,1,2.5,10,1,
14079,1,5,24,12,6,2,2013,2017,0,34.80,1.00,2,16000,1,2.5,10,1,
14080,1,5,24,12,14,2,2017,2023,0,30.00,1.00,2,14000,1,2.5,10,1,
14081,1,5,24,12,15,2,2023,2028,0,27.39,1.00,2,12000,1,2.5,10,1,
14082,1,5,24,12,16,2,2028,2033,0,25.40,1.00,2,10400,1,2.5,10,1,
14083,1,5,24,12,17,2,2033,2038,0,23.55,1.00,2,10000,1,2.5,10,1,
14084,1,5,24,12,18,2,2038,2043,0,21.84,1.00,2,9600,1,2.5,10,1,
14085,1,5,24,12,19,2,2043,2048,0,20.25,1.00,2,9200,1,2.5,10,1,
14086,1,5,24,12,20,2,2048,2053,0,18.77,1.00,2,8800,1,2.5,10,1,
14087,1,5,24,12,21,2,2053,,0,17.41,1.00,2,8800,1,2.5,10,1,
14088,1,5,24,13,13,2,2028,2033,0,208.68,1.00,2,16000,1,2.5,10,1,
14089,1,5,24,13,13,2,2033,2038,0,179.20,1.00,2,14000,1,2.5,10,1,
14090,1,5,24,13,13,2,2038,2043,0,153.89,1.00,2,12000,1,2.5,10,1,
14091,1,5,24,13,13,2,2043,2048,0,132.15,1.00,2,12000,1,2.5,10,1,
14092,1,5,24,13,13,2,2048,2053,0,113.48,1.00,2,12000,1,2.5,10,1,
14093,1,5,24,13,13,2,2053,,0,97.45,1.00,2,12000,1,2.5,10,1,
14200,1,5,25,1,3,2,2002,2006,0,15.25,1.00,0,8400,1,2.5,10,1,
14201,1,5,25,1,4,2,2006,2009,0,14.53,1.00,0,8400,1,2.5,10,1,
14202,1,5,25,1,5,2,2009,2013,0,13.64,1.00,0,8400,1,2.5,10,1,
14203,1,5,25,1,6,2,2013,2017,0,12.40,1.00,0,8400,1,2.5,10,1,
14204,1,5,25,1,14,2,2017,2023,0,11.00,1.00,0,8400,1,2.5,10,1,
14205,1,5,25,1,15,2,2023,2028,0,10.14,1.00,0,8400,1,2.5,10,1,
14206,1,5,25,1,16,2,2028,2033,0,9.41,1.00,0,8400,1,2.5,10,1,
14207,1,5,25,1,17,2,2033,2038,0,8.73,1.00,0,8400,1,2.5,10,1,
14208,1,5,25,1,18,2,2038,2043,0,8.09,1.00,0,8400,1,2.5,10,1,
14209,1,5,25,1,19,2,2043,2048,0,7.50,1.00,0,8400,1,2.5,10,1,
14210,1,5,25,1,20,2,2048,2053,0,6.96,1.00,0,8400,1,2.5,10,1,
14211,1,5,25,1,21,2,2053,,0,6.45,1.00,0,8400,1,2.5,10,1,
14212,1,5,25,2,3,2,2002,2006,0,13.36,1.00,0,8800,1,2.5,10,1,
14213,1,5,25,2,4,2,2006,2009,0,12.43,1.00,0,8800,1,2.5,10,1,
14214,1,5,25,2,5,2,2009,2013,0,11.38,1.00,0,8800,1,2.5,10,1,
14215,1,5,25,2,6,2,2013,2017,0,10.64,1.00,0,8800,1,2.5,10,1,
14216,1,5,25,2,14,2,2017,2023,0,9.33,1.00,0,8800,1,2.5,10,1,
14217,1,5,25,2,15,2,2023,2028,0,8.60,1.00,0,8800,1,2.5,10,1,
14218,1,5,25,2,16,2,2028,2033,0,7.98,1.00,0,8800,1,2.5,10,1,
14219,1,5,25,2,17,2,2033,2038,0,7.40,1.00,0,8800,1,2.5,10,1,
14220,1,5,25,2,18,2,2038,2043,0,6.86,1.00,0,8800,1,2.5,10,1,
14221,1,5,25,2,19,2,2043,2048,0,6.36,1.00,0,8800,1,2.5,10,1,
14222,1,5,25,2,20,2,2048,2053,0,5.90,1.00,0,8800,1,2.5,10,1,
14223,1,5,25,2,21,2,2053,,0,5.47,1.00,0,8800,1,2.5,10,1,
14224,1,5,25,2,6,2,2013,2017,1,7.36,1.00,1,13200,1,2.5,10,1,
14225,1,5,25,2,14,2,2017,2023,1,6.53,1.00,1,11440,1,2.5,10,1,
14226,1,5,25,2,15,2,2023,2028,1,6.02,1.00,1,10560,1,2.5,10,1,
14227,1,5,25,2,16,2,2028,2033,1,5.59,1.00,1,9680,1,2.5,10,1,
14228,1,5,25,2,17,2,2033,2038,1,5.18,1.00,1,9200,1,2.5,10,1,
14229,1,5,25,2,18,2,2038,2043,1,4.80,1.00,1,9200,1,2.5,10,1,
14230,1,5,25,2,19,2,2043,2048,1,4.45,1.00,1,9200,1,2.5,10,1,
14231,1,5,25,2,20,2,2048,2053,1,4.13,1.00,1,9200,1,2.5,10,1,
14232,1,5,25,2,21,2,2053,,1,3.83,1.00,1,9200,1,2.5,10,1,
14233,1,5,25,2,14,2,2017,2023,2,5.68,1.00,1,12000,1,2.5,10,1,
14234,1,5,25,2,15,2,2023,2028,2,5.34,1.00,1,11440,1,2.5,10,1,
14235,1,5,25,2,16,2,2028,2033,2,4.95,1.00,1,10560,1,2.5,10,1,
14236,1,5,25,2,17,2,2033,2038,2,4.59,1.00,1,10120,1,2.5,10,1,
14237,1,5,25,2,18,2,2038,2043,2,4.25,1.00,1,9600,1,2.5,10,1,
14238,1,5,25,2,19,2,2043,2048,2,3.94,1.00,1,9600,1,2.5,10,1,
14239,1,5,25,2,20,2,2048,2053,2,3.66,1.00,1,9600,1,2.5,10,1,
14240,1,5,25,2,21,2,2053,,2,3.44,1.00,1,9600,1,2.5,10,1,
14241,1,5,25,5,5,2,2009,2013,0,22.24,1.00,0,9680,1,2.5,10,1,
14242,1,5,25,5,6,2,2013,2017,0,15.22,1.00,0,10120,1,2.5,10,1,
14243,1,5,25,5,14,2,2017,2023,0,14.24,1.00,0,9680,1,2.5,10,1,
14244,1,5,25,5,15,2,2023,2028,0,13.00,1.00,0,9592,1,2.5,10,1,
14245,1,5,25,5,16,2,2028,2033,0,12.06,1.00,0,9504,1,2.5,10,1,
14246,1,5,25,5,17,2,2033,2038,0,11.18,1.00,0,9416,1,2.5,10,1,
14247,1,5,25,5,18,2,2038,2043,0,10.36,1.00,0,9328,1,2.5,10,1,
14248,1,5,25,5,19,2,2043,2048,0,9.61,1.00,0,9240,1,2.5,10,1,
14249,1,5,25,5,20,2,2048,2053,0,8.91,1.00,0,9240,1,2.5,10,1,
14250,1,5,25,5,21,2,2053,,0,8.26,1.00,0,9240,1,2.5,10,1,
14251,1,5,25,7,6,2,2013,2017,0,13.49,1.00,0,9680,1,2.5,10,1,
14252,1,5,25,7,14,2,2017,2023,0,12.02,1.00,0,9680,1,2.5,10,1,
14253,1,5,25,7,15,2,2023,2028,0,8.64,1.00,0,9680,1,2.5,10,1,
14254,1,5,25,7,16,2,2028,2033,0,8.01,1.00,0,9680,1,2.5,10,1,
14255,1,5,25,7,17,2,2033,2038,0,7.43,1.00,0,9680,1,2.5,10,1,
14256,1,5,25,7,18,2,2038,2043,0,6.88,1.00,0,9680,1,2.5,10,1,
14257,1,5,25,7,19,2,2043,2048,0,6.38,1.00,0,9680,1,2.5,10,1,
14258,1,5,25,7,20,2,2048,2053,0,5.92,1.00,0,9680,1,2.5,10,1,
14259,1,5,25,7,21,2,2053,,0,5.49,1.00,0,9680,1,2.5,10,1,
14260,1,5,25,8,6,2,2013,2017,0,12.43,1.00,0,9680,1,2.5,10,1,
14261,1,5,25,8,14,2,2017,2023,0,10.92,1.00,0,9680,1,2.5,10,1,
14262,1,5,25,8,15,2,2023,2028,0,8.30,1.00,0,9240,1,2.5,10,1,
14263,1,5,25,8,16,2,2028,2033,0,7.70,1.00,0,9240,1,2.5,10,1,
14264,1,5,25,8,17,2,2033,2038,0,7.14,1.00,0,9240,1,2.5,10,1,
14265,1,5,25,8,18,2,2038,2043,0,6.62,1.00,0,9240,1,2.5,10,1,
14266,1,5,25,8,19,2,2043,2048,0,6.14,1.00,0,9240,1,2.5,10,1,
14267,1,5,25,8,20,2,2048,2053,0,5.69,1.00,0,9240,1,2.5,10,1,
14268,1,5,25,8,21,2,2053,,0,5.27,1.00,0,9240,1,2.5,10,1,
14269,1,5,25,10,6,2,2013,2017,0,46.29,1.00,0,10560,1,2.5,10,1,
14270,1,5,25,10,14,2,2017,2023,0,43.32,1.00,0,10120,1,2.5,10,1,
14271,1,5,25,10,15,2,2023,2028,0,39.55,1.00,0,9680,1,2.5,10,1,
14272,1,5,25,10,16,2,2028,2033,0,36.67,1.00,0,9592,1,2.5,10,1,
14273,1,5,25,10,17,2,2033,2038,0,34.00,1.00,0,9504,1,2.5,10,1,
14274,1,5,25,10,18,2,2038,2043,0,31.53,1.00,0,9416,1,2.5,10,1,
14275,1,5,25,10,19,2,2043,2048,0,29.23,1.00,0,9328,1,2.5,10,1,
14276,1,5,25,10,20,2,2048,2053,0,27.11,1.00,0,9240,1,2.5,10,1,
14277,1,5,25,10,21,2,2053,,0,25.13,1.00,0,9240,1,2.5,10,1,
14278,1,5,25,12,5,2,2009,2013,0,56.35,1.00,2,17600,1,2.5,10,1,
14279,1,5,25,12,6,2,2013,2017,0,48.54,1.00,2,16000,1,2.5,10,1,
14280,1,5,25,12,14,2,2017,2023,0,42.47,1.00,2,14000,1,2.5,10,1,
14281,1,5,25,12,15,2,2023,2028,0,38.79,1.00,2,12000,1,2.5,10,1,
14282,1,5,25,12,16,2,2028,2033,0,35.96,1.00,2,10400,1,2.5,10,1,
14283,1,5,25,12,17,2,2033,2038,0,33.35,1.00,2,10000,1,2.5,10,1,
14284,1,5,25,12,18,2,2038,2043,0,30.92,1.00,2,9600,1,2.5,10,1,
14285,1,5,25,12,19,2,2043,2048,0,28.67,1.00,2,9200,1,2.5,10,1,
14286,1,5,25,12,20,2,2048,2053,0,26.58,1.00,2,8800,1,2.5,10,1,
14287,1,5,25,12,21,2,2053,,0,24.65,1.00,2,8800,1,2.5,10,1,
14288,1,5,25,13,13,2,2028,2033,0,208.68,1.00,2,16000,1,2.5,10,1,
14289,1,5,25,13,13,2,2033,2038,0,179.20,1.00,2,14000,1,2.5,10,1,
14290,1,5,25,13,13,2,2038,2043,0,153.89,1.00,2,12000,1,2.5,10,1,
14291,1,5,25,13,13,2,2043,2048,0,132.15,1.00,2,12000,1,2.5,10,1,
14292,1,5,25,13,13,2,2048,2053,0,113.48,1.00,2,12000,1,2.5,10,1,
14293,1,5,25,13,13,2,2053,,0,97.45,1.00,2,12000,1,2.5,10,1,
14400,1,5,26,1,3,2,2002,2006,0,16.37,1.00,0,8400,1,2.5,10,1,
14401,1,5,26,1,4,2,2006,2009,0,14.57,1.00,0,8400,1,2.5,10,1,
14402,1,5,26,1,5,2,2009,2013,0,13.76,1.00,0,8400,1,2.5,10,1,
14403,1,5,26,1,6,2,2013,2017,0,9.79,1.00,0,8400,1,2.5,10,1,
14404,1,5,26,1,14,2,2017,2023,0,9.06,1.00,0,8400,1,2.5,10,1,
14405,1,5,26,1,15,2,2023,2028,0,7.89,1.00,0,8400,1,2.5,10,1,
14406,1,5,26,1,16,2,2028,2033,0,7.31,1.00,0,8400,1,2.5,10,1,
14407,1,5,26,1,17,2,2033,2038,0,6.78,1.00,0,8400,1,2.5,10,1,
14408,1,5,26,1,18,2,2038,2043,0,6.29,1.00,0,8400,1,2.5,10,1,
14409,1,5,26,1,19,2,2043,2048,0,5.83,1.00,0,8400,1,2.5,10,1,
14410,1,5,26,1,20,2,2048,2053,0,5.40,1.00,0,8400,1,2.5,10,1,
14411,1,5,26,1,21,2,2053,,0,5.01,1.00,0,8400,1,2.5,10,1,
14412,1,5,26,2,3,2,2002,2006,0,12.96,1.00,0,8800,1,2.5,10,1,
14413,1,5,26,2,4,2,2006,2009,0,11.78,1.00,0,8800,1,2.5,10,1,
14414,1,5,26,2,5,2,2009,2013,0,11.25,1.00,0,8800,1,2.5,10,1,
14415,1,5,26,2,6,2,2013,2017,0,10.42,1.00,0,8800,1,2.5,10,1,
14416,1,5,26,2,14,2,2017,2023,0,9.29,1.00,0,8800,1,2.5,10,1,
14417,1,5,26,2,15,2,2023,2028,0,8.56,1.00,0,8800,1,2.5,10,1,
14418,1,5,26,2,16,2,2028,2033,0,7.95,1.00,0,8800,1,2.5,10,1,
14419,1,5,26,2,17,2,2033,2038,0,7.37,1.00,0,8800,1,2.5,10,1,
14420,1,5,26,2,18,2,2038,2043,0,6.84,1.00,0,8800,1,2.5,10,1,
14421,1,5,26,2,19,2,2043,2048,0,6.34,1.00,0,8800,1,2.5,10,1,
14422,1,5,26,2,20,2,2048,2053,0,5.88,1.00,0,8800,1,2.5,10,1,
14423,1,5,26,2,21,2,2053,,0,5.45,1.00,0,8800,1,2.5,10,1,
14424,1,5,26,2,6,2,2013,2017,1,7.21,1.00,1,13200,1,2.5,10,1,
14425,1,5,26,2,14,2,2017,2023,1,6.50,1.00,1,11440,1,2.5,10,1,
14426,1,5,26,2,15,2,2023,2028,1,5.99,1.00,1,10560,1,2.5,10,1,
14427,1,5,26,2,16,2,2028,2033,1,5.57,1.00,1,9680,1,2.5,10,1,
14428,1,5,26,2,17,2,2033,2038,1,5.16,1.00,1,9200,1,2.5,10,1,
14429,1,5,26,2,18,2,2038,2043,1,4.78,1.00,1,9200,1,2.5,10,1,
14430,1,5,26,2,19,2,2043,2048,1,4.44,1.00,1,9200,1,2.5,10,1,
14431,1,5,26,2,20,2,2048,2053,1,4.11,1.00,1,9200,1,2.5,10,1,
14432,1,5,26,2,21,2,2053,,1,3.81,1.00,1,9200,1,2.5,10,1,
14433,1,5,26,2,14,2,2017,2023,2,5.65,1.00,1,12000,1,2.5,10,1,
14434,1,5,26,2,15,2,2023,2028,2,5.31,1.00,1,11440,1,2.5,10,1,
14435,1,5,26,2,16,2,2028,2033,2,4.93,1.00,1,10560,1,2.5,10,1,
14436,1,5,26,2,17,2,2033,2038,2,4.57,1.00,1,10120,1,2.5,10,1,
14437,1,5,26,2,18,2,2038,2043,2,4.24,1.00,1,9600,1,2.5,10,1,
14438,1,5,26,2,19,2,2043,2048,2,3.93,1.00,1,9600,1,2.5,10,1,
14439,1,5,26,2,20,2,2048,2053,2,3.64,1.00,1,9600,1,2.5,10,1,
14440,1,5,26,2,21,2,2053,,2,3.43,1.00,1,9600,1,2.5,10,1,
14441,1,5,26,5,5,2,2009,2013,0,22.44,1.00,0,9680,1,2.5,10,1,
14442,1,5,26,5,6,2,2013,2017,0,15.22,1.00,0,10120,1,2.5,10,1,
14443,1,5,26,5,14,2,2017,2023,0,14.24,1.00,0,9680,1,2.5,10,1,
14444,1,5,26,5,15,2,2023,2028,0,13.00,1.00,0,9592,1,2.5,10,1,
14445,1,5,26,5,16,2,2028,2033,0,12.06,1.00,0,9504,1,2.5,10,1,
14446,1,5,26,5,17,2,2033,2038,0,11.18,1.00,0,9416,1,2.5,10,1,
14447,1,5,26,5,18,2,2038,2043,0,10.36,1.00,0,9328,1,2.5,10,1,
14448,1,5,26,5,19,2,2043,2048,0,9.61,1.00,0,9240,1,2.5,10,1,
14449,1,5,26,5,20,2,2048,2053,0,8.91,1.00,0,9240,1,2.5,10,1,
14450,1,5,26,5,21,2,2053,,0,8.26,1.00,0,9240,1,2.5,10,1,
14451,1,5,26,7,6,2,2013,2017,0,10.68,1.00,0,9680,1,2.5,10,1,
14452,1,5,26,7,14,2,2017,2023,0,9.90,1.00,0,9680,1,2.5,10,1,
14453,1,5,26,7,15,2,2023,2028,0,8.64,1.00,0,9680,1,2.5,10,1,
14454,1,5,26,7,16,2,2028,2033,0,8.01,1.00,0,9680,1,2.5,10,1,
14455,1,5,26,7,17,2,2033,2038,0,7.43,1.00,0,9680,1,2.5,10,1,
14456,1,5,26,7,18,2,2038,2043,0,6.88,1.00,0,9680,1,2.5,10,1,
14457,1,5,26,7,19,2,2043,2048,0,6.38,1.00,0,9680,1,2.5,10,1,
14458,1,5,26,7,20,2,2048,2053,0,5.92,1.00,0,9680,1,2.5,10,1,
14459,1,5,26,7,21,2,2053,,0,5.49,1.00,0,9680,1,2.5,10,1,
14460,1,5,26,8,6,2,2013,2017,0,12.18,1.00,0,9680,1,2.5,10,1,
14461,1,5,26,8,14,2,2017,2023,0,10.87,1.00,0,9680,1,2.5,10,1,
14462,1,5,26,8,15,2,2023,2028,0,8.30,1.00,0,9240,1,2.5,10,1,
14463,1,5,26,8,16,2,2028,2033,0,7.70,1.00,0,9240,1,2.5,10,1,
14464,1,5,26,8,17,2,2033,2038,0,7.14,1.00,0,9240,1,2.5,10,1,
14465,1,5,26,8,18,2,2038,2043,0,6.62,1.00,0,9240,1,2.5,10,1,
14466,1,5,26,8,19,2,2043,2048,0,6.14,1.00,0,9240,1,2.5,10,1,
14467,1,5,26,8,20,2,2048,2053,0,5.69,1.00,0,9240,1,2.5,10,1,
14468,1,5,26,8,21,2,2053,,0,5.27,1.00,0,9240,1,2.5,10,1,
14469,1,5,26,10,6,2,2013,2017,0,46.29,1.00,0,10560,1,2.5,10,1,
14470,1,5,26,10,14,2,2017,2023,0,43.32,1.00,0,10120,1,2.5,10,1,
14471,1,5,26,10,15,2,2023,2028,0,39.55,1.00,0,9680,1,2.5,10,1,
14472,1,5,26,10,16,2,2028,2033,0,36.67,1.00,0,9592,1,2.5,10,1,
14473,1,5,26,10,17,2,2033,2038,0,34.00,1.00,0,9504,1,2.5,10,1,
14474,1,5,26,10,18,2,2038,2043,0,31.53,1.00,0,9416,1,2.5,10,1,
14475,1,5,26,10,19,2,2043,2048,0,29.23,1.00,0,9328,1,2.5,10,1,
14476,1,5,26,10,20,2,2048,2053,0,27.11,1.00,0,9240,1,2.5,10,1,
14477,1,5,26,10,21,2,2053,,0,25.13,1.00,0,9240,1,2.5,10,1,
14478,1,5,26,12,5,2,2009,2013,0,56.15,1.00,2,17600,1,2.5,10,1,
14479,1,5,26,12,6,2,2013,2017,0,47.56,1.00,2,16000,1,2.5,10,1,
14480,1,5,26,12,14,2,2017,2023,0,42.30,1.00,2,14000,1,2.5,10,1,
14481,1,5,26,12,15,2,2023,2028,0,38.63,1.00,2,12000,1,2.5,10,1,
14482,1,5,26,12,16,2,2028,2033,0,35.82,1.00,2,10400,1,2.5,10,1,
14483,1,5,26,12,17,2,2033,2038,0,33.21,1.00,2,10000,1,2.5,10,1,
14484,1,5,26,12,18,2,2038,2043,0,30.80,1.00,2,9600,1,2.5,10,1,
14485,1,5,26,12,19,2,2043,2048,0,28.55,1.00,2,9200,1,2.5,10,1,
14486,1,5,26,12,20,2,2048,2053,0,26.48,1.00,2,8800,1,2.5,10,1,
14487,1,5,26,12,21,2,2053,,0,24.55,1.00,2,8800,1,2.5,10,1,
14488,1,5,26,13,13,2,2028,2033,0,208.68,1.00,2,16000,1,2.5,10,1,
14489,1,5,26,13,13,2,2033,2038,0,179.20,1.00,2,14000,1,2.5,10,1,
14490,1,5,26,13,13,2,2038,2043,0,153.89,1.00,2,12000,1,2.5,10,1,
14491,1,5,26,13,13,2,2043,2048,0,132.15,1.00,2,12000,1,2.5,10,1,
14492,1,5,26,13,13,2,2048,2053,0,113.48,1.00,2,12000,1,2.5,10,1,
14493,1,5,26,13,13,2,2053,,0,97.45,1.00,2,12000,1,2.5,10,1,
14600,1,5,27,1,3,2,2002,2006,0,16.03,1.00,0,8400,1,2.5,10,1,
14601,1,5,27,1,4,2,2006,2009,0,13.89,1.00,0,8400,1,2.5,10,1,
14602,1,5,27,1,5,2,2009,2013,0,12.58,1.00,0,8400,1,2.5,10,1,
14603,1,5,27,1,6,2,2013,2017,0,12.20,1.00,0,8400,1,2.5,10,1,
14604,1,5,27,1,14,2,2017,2023,0,12.22,1.00,0,8400,1,2.5,10,1,
14605,1,5,27,1,15,2,2023,2028,0,7.89,1.00,0,8400,1,2.5,10,1,
14606,1,5,27,1,16,2,2028,2033,0,7.31,1.00,0,8400,1,2.5,10,1,
14607,1,5,27,1,17,2,2033,2038,0,6.78,1.00,0,8400,1,2.5,10,1,
14608,1,5,27,1,18,2,2038,2043,0,6.29,1.00,0,8400,1,2.5,10,1,
14609,1,5,27,1,19,2,2043,2048,0,5.83,1.00,0,8400,1,2.5,10,1,
14610,1,5,27,1,20,2,2048,2053,0,5.40,1.00,0,8400,1,2.5,10,1,
14611,1,5,27,1,21,2,2053,,0,5.01,1.00,0,8400,1,2.5,10,1,
14612,1,5,27,2,3,2,2002,2006,0,13.18,1.00,0,8800,1,2.5,10,1,
14613,1,5,27,2,4,2,2006,2009,0,12.35,1.00,0,8800,1,2.5,10,1,
14614,1,5,27,2,5,2,2009,2013,0,11.21,1.00,0,8800,1,2.5,10,1,
14615,1,5,27,2,6,2,2013,2017,0,10.43,1.00,0,8800,1,2.5,10,1,
14616,1,5,27,2,14,2,2017,2023,0,9.26,1.00,0,8800,1,2.5,10,1,
